epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
182,2148.94,0.70511,0.70628,1.68461,0.75672,0.70845,0.79677,0.66412,0.71531,0.87411,1.89927,0.00071284,0.00071284,0.00071284
183,2160.51,0.70542,0.70629,1.64023,0.75692,0.67501,0.77213,0.64491,0.71716,0.9153,1.90777,0.00071064,0.00071064,0.00071064
184,2172.05,0.69977,0.7093,1.64014,0.75365,0.71293,0.7983,0.66432,0.71869,0.86591,1.90539,0.00070844,0.00070844,0.00070844
185,2183.53,0.7081,0.7019,1.68447,0.78903,0.73091,0.81955,0.68453,0.7131,0.81912,1.89167,0.00070624,0.00070624,0.00070624
186,2195.06,0.6915,0.66171,1.66482,0.74245,0.70089,0.77929,0.64703,0.73011,0.90813,1.90489,0.000704041,0.000704041,0.000704041
187,2206.6,0.6996,0.69826,1.657,0.73812,0.70928,0.79306,0.65924,0.72536,0.87969,1.90475,0.000701841,0.000701841,0.000701841
188,2218.13,0.70066,0.69284,1.65693,0.74776,0.71172,0.7906,0.65897,0.71377,0.89127,1.89687,0.000699641,0.000699641,0.000699641
189,2229.61,0.70895,0.70949,1.67408,0.73805,0.70976,0.78778,0.65684,0.71306,0.8828,1.9038,0.000697441,0.000697441,0.000697441
190,2241.15,0.68668,0.69128,1.67076,0.73706,0.69205,0.78226,0.65402,0.72259,0.91369,1.90221,0.000695242,0.000695242,0.000695242
191,2252.72,0.71565,0.70365,1.67215,0.74403,0.71927,0.79707,0.66522,0.71642,0.88069,1.89381,0.000693042,0.000693042,0.000693042
192,2264.3,0.68642,0.67111,1.64938,0.77661,0.70684,0.80189,0.67011,0.71091,0.84935,1.90062,0.000690842,0.000690842,0.000690842
193,2275.85,0.69887,0.68382,1.65818,0.78099,0.73191,0.80936,0.67909,0.70611,0.8307,1.89967,0.000688642,0.000688642,0.000688642
194,2287.36,0.70652,0.69381,1.70438,0.73554,0.6809,0.76843,0.63692,0.72744,0.93925,1.91149,0.000686442,0.000686442,0.000686442
195,2298.88,0.68925,0.67372,1.64796,0.79329,0.7042,0.8055,0.67302,0.70671,0.8355,1.89204,0.000684243,0.000684243,0.000684243
196,2310.35,0.69081,0.68139,1.66343,0.73547,0.70665,0.77758,0.64332,0.72868,0.91596,1.91768,0.000682043,0.000682043,0.000682043
197,2321.89,0.68964,0.69306,1.69517,0.77711,0.72297,0.81862,0.68705,0.70119,0.81331,1.89463,0.000679843,0.000679843,0.000679843
198,2333.52,0.71173,0.69399,1.66043,0.75909,0.72114,0.80471,0.67345,0.70504,0.85443,1.88852,0.000677643,0.000677643,0.000677643
199,2345.05,0.67714,0.67492,1.65623,0.73786,0.68129,0.76967,0.63854,0.72346,0.94867,1.90584,0.000675444,0.000675444,0.000675444
200,2356.64,0.69625,0.68546,1.62974,0.7799,0.70781,0.80454,0.66989,0.72833,0.84536,1.90049,0.000673244,0.000673244,0.000673244
